ward,category,year,cost,total_spent,perc_spending
36,Street Resurfacing,2015,1180764.0,1315839.0,89.73468638640442
37,Alleys,2012,30109.0,1319883.0,2.2811870446092573
37,Lighting,2012,599450.0,1319883.0,45.41690437713039
37,Misc.,2012,13890.0,1319883.0,1.0523660051686399
37,Sidewalk Repair,2012,67341.0,1319883.0,5.102043135641568
37,Street Redesign,2012,24050.0,1319883.0,1.8221312040536928
37,Street Resurfacing,2012,585043.0,1319883.0,44.325368233396446
37,Alleys,2013,45854.0,1319999.0,3.473790510447356
37,Lighting,2013,843000.0,1319999.0,63.86368474521572
37,Misc.,2013,0.0,1319999.0,0.0
37,Sidewalk Repair,2013,2503.0,1319999.0,0.18962135577375439
37,Street Redesign,2013,5550.0,1319999.0,0.42045486398095755
37,Street Resurfacing,2013,423092.0,1319999.0,32.05244852458222
37,Alleys,2014,21633.0,1320000.0,1.6388636363636362
37,Lighting,2014,516245.0,1320000.0,39.1094696969697
37,Misc.,2014,0.0,1320000.0,0.0
37,Sidewalk Repair,2014,41217.0,1320000.0,3.1225
37,Street Redesign,2014,14800.0,1320000.0,1.121212121212121
37,Street Resurfacing,2014,726105.0,1320000.0,55.00795454545454
37,Alleys,2015,35007.0,1320002.0,2.652041436300854
37,Lighting,2015,744205.0,1320002.0,56.3790812438163
37,Pedestrian Infrastructure,2015,1200.0,1320002.0,0.09090895316825277
37,Sidewalk Repair,2015,83424.0,1320002.0,6.3199904242569325
37,Street Redesign,2015,29600.0,1320002.0,2.242420844816902
37,Street Resurfacing,2015,426566.0,1320002.0,32.31555709764076
37,Alleys,2016,2800.0,1316555.0,0.21267626494905265
37,Lighting,2016,675000.0,1316555.0,51.27017101450376
37,Misc.,2016,495.0,1316555.0,0.03759812541063609
37,Pedestrian Infrastructure,2016,600.0,1316555.0,0.045573485346225566
37,Sidewalk Repair,2016,58706.0,1316555.0,4.4590617178925305
37,Street Redesign,2016,16650.0,1316555.0,1.2646642183577594
37,Street Resurfacing,2016,562304.0,1316555.0,42.710255173540034
37,Alleys,2017,70486.45,1319999.99,5.339882616211232
37,Bicycle Infrastructure,2017,45000.0,1319999.99,3.4090909349173555
37,Lighting,2017,156000.0,1319999.99,11.8181819077135
37,Misc.,2017,49598.45,1319999.99,3.7574583617989266
37,Pedestrian Infrastructure,2017,40600.0,1319999.99,3.0757575990587696
37,Sidewalk Repair,2017,372553.59,1319999.99,28.223757031998158
37,Street Redesign,2017,7245.0,1319999.99,0.5488636405216942
37,Street Resurfacing,2017,578516.5,1319999.99,43.82700790778036
37,Alleys,2018,631154.96,1319999.99,47.8147700592028
37,Misc.,2018,18841.510000000002,1319999.99,1.4273871320256604
37,Misc. CDOT,2018,660.0,1319999.99,0.05000000037878788
37,Pedestrian Infrastructure,2018,2400.0,1319999.99,0.18181818319559231
37,Sidewalk Repair,2018,144435.62,1319999.99,10.942092507137065
37,Street Redesign,2018,11005.0,1319999.99,0.8337121275281223
37,Street Resurfacing,2018,511502.9,1319999.99,38.75021999053197
37,Alleys,2019,454699.39999999997,1319999.99,34.44692450338579
37,Misc.,2019,47000.0,1319999.99,3.5606060875803496
37,Misc. CDOT,2019,6000.0,1319999.99,0.4545454579889807
37,Sidewalk Repair,2019,211177.47999999998,1319999.99,15.998294060593135
37,Street Redesign,2019,16000.0,1319999.99,1.2121212213039487
37,Street Resurfacing,2019,585123.11,1319999.99,44.32750866914779
37,Alleys,2020,94566.09,1319999.9899999998,7.164097781546197
37,Lighting,2020,532950.0,1319999.9899999998,40.375000305871225
37,Misc.,2020,32900.0,1319999.9899999998,2.492424261306245
37,Misc. CDOT,2020,150.0,1319999.9899999998,0.011363636449724521
37,Police Cameras,2020,24776.0,1319999.9899999998,1.8769697111891648
37,Sidewalk Repair,2020,53070.7,1319999.9899999998,4.0205076062159675
37,Street Resurfacing,2020,581587.2,1319999.9899999998,44.059636697421496
37,Alleys,2021,122418.13,1499999.9900000002,8.161208721074724
37,Lighting,2021,220500.0,1499999.9900000002,14.700000097999999
37,Misc.,2021,5829.5,1499999.9900000002,0.3886333359242222
37,Pedestrian Infrastructure,2021,29256.6,1499999.9900000002,1.950440013002933
37,Police Cameras,2021,24776.0,1499999.9900000002,1.6517333443448887
37,Sidewalk Repair,2021,39040.65,1499999.9900000002,2.6027100173514
37,Street Resurfacing,2021,1058179.11,1499999.9900000002,70.54527447030182
37,Alleys,2022,559040.0700000001,1436368.58,38.9203772474611
37,Beautification,2022,15000.0,1436368.58,1.0443002032249966
37,Lighting,2022,137500.0,1436368.58,9.572751862895803
37,Misc.,2022,19511.89,1436368.58,1.3584180461535855
37,Pedestrian Infrastructure,2022,29966.67,1436368.58,2.0862799713984272
37,Sidewalk Repair,2022,35897.05,1436368.58,2.499153107345191
37,Street Redesign,2022,2400.0,1436368.58,0.16708803251599946
37,Street Resurfacing,2022,622695.9,1436368.58,43.35209699449148
37,Viaducts,2022,14357.0,1436368.58,0.9995345345134184
37,Alleys,2023,247067.18,1113792.78,22.182508670957628
37,Lighting,2023,340000.0,1113792.78,30.52632465439397
37,Misc.,2023,37396.75,1113792.78,3.357603916232964
37,Misc. CDOT,2023,2100.0,1113792.78,0.1885449463947863
37,Pedestrian Infrastructure,2023,35045.07,1113792.78,3.146462306929301
37,Sidewalk Repair,2023,124641.5,1113792.78,11.19072616003131
37,Street Resurfacing,2023,327542.28,1113792.78,29.407829345060037
38,Alleys,2012,66861.0,1319999.0,5.065231110023568
38,Lighting,2012,3000.0,1319999.0,0.22727289944916626
38,Misc.,2012,198217.0,1319999.0,15.016450770038462
38,Pedestrian Infrastructure,2012,410.0,1319999.0,0.031060629591386054
38,Sidewalk Repair,2012,114345.0,1319999.0,8.662506562504973
38,Street Redesign,2012,14800.0,1319999.0,1.1212129706158869
38,Street Resurfacing,2012,922366.0,1319999.0,69.87626505777655
38,Alleys,2013,273740.0,1319441.0,20.746664686029916
38,Lighting,2013,7450.0,1319441.0,0.5646330529368119
38,Misc.,2013,96227.0,1319441.0,7.29301272281216
38,Pedestrian Infrastructure,2013,1500.0,1319441.0,0.1136845073027138
38,Sidewalk Repair,2013,108226.0,1319441.0,8.202412991562335
38,Street Redesign,2013,3800.0,1319441.0,0.2880007518335416
38,Street Resurfacing,2013,828498.0,1319441.0,62.79159128752252
38,Alleys,2015,9247.0,1317778.0,0.7017115174179566
38,Lighting,2015,1360.0,1317778.0,0.10320402981382297
38,Misc.,2015,20650.0,1317778.0,1.5670317762172383
38,Misc. CDOT,2015,1849.0,1317778.0,0.14031194935717548
38,Pedestrian Infrastructure,2015,1200.0,1317778.0,0.09106237924749086
38,Street Redesign,2015,14800.0,1317778.0,1.1231026773857207
38,Street Resurfacing,2015,1268672.0,1317778.0,96.27357567056059
38,Alleys,2016,1400.0,1318011.0,0.10622066128431401
38,Misc.,2016,0.0,1318011.0,0.0
38,Sidewalk Repair,2016,25475.0,1318011.0,1.9328366758699285
38,Street Redesign,2016,1478.0,1318011.0,0.11213866955586867
38,Street Resurfacing,2016,1289658.0,1318011.0,97.84880399328989
38,Alleys,2019,17696.64,1348506.13,1.3123143904432975
38,Sidewalk Repair,2019,51340.29,1348506.13,3.8071973762551607
38,Street Resurfacing,2019,1279469.2,1348506.13,94.88048823330155
38,Alleys,2020,190721.69,1319999.99,14.448612988247067
38,Lighting,2020,1000.0,1319999.99,0.0757575763314968
38,Misc.,2020,35250.0,1319999.99,2.6704545656852616
38,Misc. CDOT,2020,1320.0,1319999.99,0.10000000075757576
38,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
38,Sidewalk Repair,2020,66708.78,1319999.99,5.053695492831026
38,Street Resurfacing,2020,1000223.52,1319999.99,75.77450966495842
38,Alleys,2021,27427.45,1499999.99,1.8284966788566444
38,Lighting,2021,2000.0,1499999.99,0.13333333422222224
38,Misc.,2021,9400.0,1499999.99,0.6266666708444444
38,Misc. CDOT,2021,1320.0,1499999.99,0.08800000058666667
38,Parks,2021,10000.0,1499999.99,0.6666666711111112
38,Street Resurfacing,2021,1449852.54,1499999.99,96.65683664437891
38,Alleys,2022,402908.34,1459924.55,27.597887849752233
38,Lighting,2022,420500.0,1459924.55,28.802858339494325
38,Misc.,2022,56200.0,1459924.55,3.8495140039942477
38,Sidewalk Repair,2022,58012.34,1459924.55,3.9736532959871105
38,Street Resurfacing,2022,522303.87,1459924.55,35.77608651077208
38,Alleys,2023,103544.87000000001,1164312.6099999999,8.893218978363553
38,Lighting,2023,500.0,1164312.6099999999,0.042943793248103705
38,Misc.,2023,17080.0,1164312.6099999999,1.4669599773552227
38,Misc. CDOT,2023,660.0,1164312.6099999999,0.05668580708749689
38,Parks,2023,50000.0,1164312.6099999999,4.294379324810371
38,Sidewalk Repair,2023,23000.2,1164312.6099999999,1.97543166693007
38,Street Resurfacing,2023,969527.5399999999,1164312.6099999999,83.27038045220519
38,Lighting,2014,1240.0,1319997.0,0.09393960743850176
38,Misc.,2014,0.0,1319997.0,0.0
38,Sidewalk Repair,2014,21862.0,1319997.0,1.6562158853391333
38,Street Redesign,2014,7400.0,1319997.0,0.5606073347136394
38,Street Resurfacing,2014,1289495.0,1319997.0,97.68923717250873
38,Misc.,2017,13700.0,1319999.99,1.037878795741506
38,Sidewalk Repair,2017,62736.35,1319999.99,4.752753823884499
38,Street Resurfacing,2017,1243563.64,1319999.99,94.20936738037399
38,Misc.,2018,9250.0,1319999.99,0.7007575810663453
38,Street Resurfacing,2018,1310749.99,1319999.99,99.29924241893366
39,Alleys,2012,90254.0,1319999.0,6.837429422295018
39,Lighting,2012,384000.0,1319999.0,29.09093112949328
39,Misc.,2012,264865.0,1319999.0,20.06554550420114
39,Sidewalk Repair,2012,14318.0,1319999.0,1.084697791437721
39,Street Resurfacing,2012,566562.0,1319999.0,42.92139615257285
39,Alleys,2013,42803.0,1319665.0,3.2434746697078425
39,Lighting,2013,31571.0,1319665.0,2.3923495735660185
39,Misc.,2013,167621.0,1319665.0,12.701784164920642
39,Pedestrian Infrastructure,2013,2850.0,1319665.0,0.2159638999291487
39,Street Resurfacing,2013,1074820.0,1319665.0,81.44642769187634
39,Alleys,2014,71683.0,1317901.0,5.439179422430061
39,Misc.,2014,50615.0,1317901.0,3.8405767959808816
39,Pedestrian Infrastructure,2014,950.0,1317901.0,0.07208432196348588
39,Sidewalk Repair,2014,36996.0,1317901.0,2.807191131959077
39,Street Resurfacing,2014,1157657.0,1317901.0,87.84096832766649
39,Alleys,2015,47896.0,1320000.0,3.6284848484848484
39,Misc.,2015,39511.0,1320000.0,2.9932575757575757
39,Pedestrian Infrastructure,2015,34711.0,1320000.0,2.629621212121212
39,Sidewalk Repair,2015,16574.0,1320000.0,1.2556060606060606
39,Street Resurfacing,2015,1181308.0,1320000.0,89.49303030303031
39,Alleys,2016,64950.0,1185446.0,5.478950538447133
39,Lighting,2016,3300.0,1185446.0,0.27837623982872267
39,Misc.,2016,48000.0,1185446.0,4.049108942963239
39,Pedestrian Infrastructure,2016,3241.0,1185446.0,0.27339921008633034
39,Sidewalk Repair,2016,48151.0,1185446.0,4.061846764846311
39,Street Resurfacing,2016,1017804.0,1185446.0,85.85831830382827
39,Alleys,2017,146772.43,1319999.99,11.11912356908427
39,Lighting,2017,20650.0,1319999.99,1.5643939512454088
39,Misc.,2017,25550.0,1319999.99,1.935606075269743
39,Misc. CDOT,2017,45255.6,1319999.99,3.428454571427686
39,Pedestrian Infrastructure,2017,24008.1,1319999.99,1.818795468324208
39,Sidewalk Repair,2017,16376.46,1319999.99,1.2406409184897038
39,Street Resurfacing,2017,1041387.4,1319999.99,78.89298544615897
39,Alleys,2018,14449.42,1319999.99,1.0946530385958564
39,Beautification,2018,13000.0,1319999.99,0.9848484923094583
39,Lighting,2018,30700.0,1319999.99,2.3257575933769514
39,Misc.,2018,116494.82,1319999.99,8.825365218373978
39,Misc. CDOT,2018,78778.0,1319999.99,5.968030348242654
39,Parks,2018,10000.0,1319999.99,0.7575757633149679
39,Pedestrian Infrastructure,2018,33714.28,1319999.99,2.5541121405614557
39,Sidewalk Repair,2018,38584.28,1319999.99,2.9230515372958448
39,Street Resurfacing,2018,984279.1900000001,1319999.99,74.56660586792884
39,Alleys,2019,14085.36,1319999.9900000002,1.0670727353566116
39,Misc.,2019,83300.0,1319999.9900000002,6.3106061084136815
39,Misc. CDOT,2019,8823.47,1319999.9900000002,0.6684447020336718
39,Pedestrian Infrastructure,2019,5811.28,1319999.9900000002,0.4402484881837006
39,Sidewalk Repair,2019,2700.0,1319999.9900000002,0.20454545609504127
39,Street Redesign,2019,21176.53,1319999.9900000002,1.6042825879112315
39,Street Resurfacing,2019,1179103.35,1319999.9900000002,89.32601204034857
39,Viaducts,2019,5000.0,1319999.9900000002,0.3787878816574839
39,Alleys,2020,4900.0,1319999.99,0.3712121240243343
39,Lighting,2020,3500.0,1319999.99,0.26515151716023877
39,Misc.,2020,409400.0,1319999.99,31.01515175011479
39,Misc. CDOT,2020,3490.06,1319999.99,0.2643984868515037
39,Parks,2020,16849.98,1319999.99,1.2765136460341944
39,Police Cameras,2020,49552.0,1319999.99,3.7539394223783287
39,Sidewalk Repair,2020,94370.14,1319999.99,7.149253084464038
39,Street Resurfacing,2020,737937.81,1319999.99,55.904379968972584
39,Alleys,2021,51173.54,1499999.99,3.411569356077129
39,Beautification,2021,173900.0,1499999.99,11.593333410622222
39,Lighting,2021,11200.0,1499999.99,0.7466666716444444
39,Misc.,2021,122953.89,1499999.99,8.196926054646173
39,Misc. CDOT,2021,66474.93,1499999.99,4.4316620295444125
39,Parks,2021,170000.0,1499999.99,11.333333408888889
39,Police Cameras,2021,35747.0,1499999.99,2.383133349220889
39,Sidewalk Repair,2021,21048.120000000003,1499999.99,1.4032080093547201
39,Street Resurfacing,2021,847502.51,1499999.99,56.500167710001115
39,Bicycle Infrastructure,2023,150000.0,1432368.95,10.47216221770236
39,Lighting,2023,4000.0,1432368.95,0.27925765913872963
39,Misc.,2023,150000.0,1432368.95,10.47216221770236
39,Misc. CDOT,2023,660.0,1432368.95,0.04607751375789038
39,Pedestrian Infrastructure,2023,50000.0,1432368.95,3.4907207392341197
39,Sidewalk Repair,2023,21434.58,1432368.95,1.4964426588554578
39,Street Redesign,2023,150000.0,1432368.95,10.47216221770236
39,Street Resurfacing,2023,906274.37,1432368.95,63.27101477590673
39,Lighting,2022,1250.0,1499999.99,0.0833333338888889
39,Misc.,2022,2350.0,1499999.99,0.1566666677111111
39,Misc. CDOT,2022,50000.0,1499999.99,3.3333333555555558
39,Parks,2022,255000.0,1499999.99,17.000000113333332
39,Sidewalk Repair,2022,26955.64,1499999.99,1.7970426786469513
39,Street Redesign,2022,11903.84,1499999.99,0.793589338623929
39,Street Resurfacing,2022,1152540.51,1499999.99,76.83603451224023
40,Alleys,2012,203303.0,1319999.0,15.40175409223795
40,Lighting,2012,700.0,1319999.0,0.05303034320480545
40,Misc.,2012,4773.0,1319999.0,0.36159118302362353
40,Pedestrian Infrastructure,2012,15439.0,1319999.0,1.1696220981985592
40,Sidewalk Repair,2012,1275.0,1319999.0,0.09659098226589564
40,Street Resurfacing,2012,1094509.0,1319999.0,82.91741130106917
40,Alleys,2013,66103.0,1320000.0,5.00780303030303
40,Lighting,2013,2400.0,1320000.0,0.18181818181818182
40,Misc.,2013,47922.0,1320000.0,3.630454545454546
40,Pedestrian Infrastructure,2013,562.0,1320000.0,0.04257575757575757
40,Sidewalk Repair,2013,6873.0,1320000.0,0.5206818181818182
40,Street Redesign,2013,12950.0,1320000.0,0.9810606060606062
40,Street Resurfacing,2013,1183190.0,1320000.0,89.63560606060607
40,Alleys,2014,22809.0,1319804.0,1.728211158626584
40,Lighting,2014,145050.0,1319804.0,10.990268251952564
40,Misc.,2014,18872.0,1319804.0,1.4299092895611774
40,Sidewalk Repair,2014,53234.0,1319804.0,4.033477698203672
40,Street Resurfacing,2014,1079839.0,1319804.0,81.818133601656
40,Alleys,2015,276710.0,1319974.0,20.963291701200177
40,Misc.,2015,23290.0,1319974.0,1.7644286932924438
40,Sidewalk Repair,2015,8877.0,1319974.0,0.6725132464730366
40,Street Resurfacing,2015,1011097.0,1319974.0,76.59976635903435
40,Alleys,2016,79934.0,1317694.0,6.066203534356231
40,Lighting,2016,402950.0,1317694.0,30.579937375445287
40,Misc.,2016,14143.0,1317694.0,1.0733144417444413
40,Pedestrian Infrastructure,2016,950.0,1317694.0,0.07209564587832987
40,Sidewalk Repair,2016,5789.0,1317694.0,0.43932809893647534
40,Street Redesign,2016,3700.0,1317694.0,0.2807935681577058
40,Street Resurfacing,2016,810228.0,1317694.0,61.48832733548153
40,Alleys,2017,249129.04,1319999.99,18.873412264192517
40,Lighting,2017,101000.0,1319999.99,7.651515209481176
40,Misc.,2017,10000.0,1319999.99,0.7575757633149679
40,Pedestrian Infrastructure,2017,1550.0,1319999.99,0.11742424331382002
40,Sidewalk Repair,2017,23128.570000000003,1319999.99,1.752164407213367
40,Street Redesign,2017,1163.26,1319999.99,0.08812575824337696
40,Street Resurfacing,2017,934029.12,1319999.99,70.75978235424077
40,Alleys,2018,260379.87,1319999.99,19.725747876710212
40,Lighting,2018,188225.0,1319999.99,14.259469804995984
40,Misc.,2018,36330.39,1319999.99,2.7523022935780475
40,Pedestrian Infrastructure,2018,91011.0,1319999.99,6.894772779505855
40,Sidewalk Repair,2018,45202.49,1319999.99,3.4244310865487204
40,Street Redesign,2018,3700.0,1319999.99,0.28030303242653815
40,Street Resurfacing,2018,695151.24,1319999.99,52.66297312623465
40,Alleys,2019,662939.86,1319999.99,50.2227170471418
40,Bicycle Infrastructure,2019,23000.0,1319999.99,1.7424242556244263
40,Misc.,2019,82745.2,1319999.99,6.268575805064969
40,Police Cameras,2019,49552.0,1319999.99,3.7539394223783287
40,Sidewalk Repair,2019,7812.24,1319999.99,0.5918363681199724
40,Street Redesign,2019,1250.0,1319999.99,0.09469697041437099
40,Street Resurfacing,2019,492700.69,1319999.99,37.32581013125614
40,Alleys,2020,191028.09000000003,1312123.35,14.558699073528416
40,Beautification,2020,55000.0,1312123.35,4.19167908261064
40,Lighting,2020,337.76,1312123.35,0.02574148230804672
40,Misc.,2020,14100.0,1312123.35,1.0745940920874548
40,Misc. CDOT,2020,97839.95999999999,1312123.35,7.456612977735667
40,Parks,2020,120000.0,1312123.35,9.14548163478685
40,Pedestrian Infrastructure,2020,5660.04,1312123.35,0.43136493226799144
40,Police Cameras,2020,99104.0,1312123.35,7.552948432782634
40,Sidewalk Repair,2020,45048.83,1312123.35,3.4332770619469577
40,Street Resurfacing,2020,684004.67,1312123.35,52.129601229945344
40,Alleys,2021,658335.64,1499999.99,43.88904295926029
40,Beautification,2021,50000.0,1499999.99,3.3333333555555558
40,Lighting,2021,1662.24,1499999.99,0.11081600073877335
40,Misc.,2021,49350.0,1499999.99,3.2900000219333334
40,Misc. CDOT,2021,15794.86,1499999.99,1.0529906736866046
40,Parks,2021,110000.0,1499999.99,7.333333382222222
40,Pedestrian Infrastructure,2021,76933.75,1499999.99,5.1289167008594445
40,Sidewalk Repair,2021,234809.05,1499999.99,15.653936771026245
40,Street Resurfacing,2021,303114.45,1499999.99,20.207630134717537
40,Alleys,2022,347521.99,1499999.99,23.168132821120885
40,Misc.,2022,87733.0,1499999.99,5.848866705659112
40,Misc. CDOT,2022,70217.0,1499999.99,4.681133364540889
40,Parks,2022,270000.0,1499999.99,18.00000012
40,Pedestrian Infrastructure,2022,101601.87,1499999.99,6.773458045156387
40,Sidewalk Repair,2022,251966.24,1499999.99,16.79774944531833
40,Street Resurfacing,2022,334823.62999999995,1499999.99,22.32157548214383
40,Viaducts,2022,36136.26,1499999.99,2.4090840160605604
40,Alleys,2023,370794.54,1101840.7,33.65228204040747
40,Lighting,2023,1000.0,1101840.7,0.09075722107560558
40,Pedestrian Infrastructure,2023,320000.0,1101840.7,29.042310744193784
40,Sidewalk Repair,2023,200951.38,1101840.7,18.237788820108026
40,Street Redesign,2023,70500.0,1101840.7,6.398384085830193
40,Street Resurfacing,2023,138594.78,1101840.7,12.578477088384918
41,Alleys,2012,52900.0,1319361.0,4.009516728173714
41,Lighting,2012,350.0,1319361.0,0.026527993475629494
41,Parks,2012,120000.0,1319361.0,9.095312048787253
41,Pedestrian Infrastructure,2012,2000.0,1319361.0,0.15158853414645423
41,Sidewalk Repair,2012,11397.0,1319361.0,0.8638272618335694
41,Street Resurfacing,2012,1132714.0,1319361.0,85.85322743358338
41,Alleys,2013,2759.0,1319999.0,0.20901530986008324
41,Misc.,2013,124881.0,1319999.0,9.460688985370444
41,Sidewalk Repair,2013,3627.0,1319999.0,0.27477293543404196
41,Street Resurfacing,2013,1188732.0,1319999.0,90.05552276933543
41,Alleys,2015,52542.0,1320001.0,3.980451529960962
41,Misc.,2015,22600.0,1320001.0,1.7121199150606705
41,Misc. CDOT,2015,7444.0,1320001.0,0.563938966712904
41,Sidewalk Repair,2015,17872.0,1320001.0,1.3539383682285089
41,Street Redesign,2015,9250.0,1320001.0,0.7007570448810266
41,Street Resurfacing,2015,1210293.0,1320001.0,91.68879417515593
41,Alleys,2016,6597.0,1320002.0,0.4997719700424696
41,Lighting,2016,1200.0,1320002.0,0.09090895316825277
41,Misc.,2016,10736.0,1320002.0,0.8133321010119682
41,Sidewalk Repair,2016,21163.0,1320002.0,1.6032551465831113
41,Street Redesign,2016,10900.0,1320002.0,0.8257563246116293
41,Street Resurfacing,2016,1269406.0,1320002.0,96.16697550458257
41,Alleys,2017,700.0,1319999.99,0.05303030343204775
41,Lighting,2017,51650.0,1319999.99,3.9128788175218094
41,Misc.,2017,41261.0,1319999.99,3.125833357013889
41,Misc. CDOT,2017,12000.0,1319999.99,0.9090909159779614
41,Parks,2017,100306.84,1319999.99,7.599003087871235
41,Sidewalk Repair,2017,111336.36,1319999.99,8.434572791171007
41,Street Resurfacing,2017,1002745.79,1319999.99,75.96559072701206
41,Alleys,2018,700.0,1319999.99,0.05303030343204775
41,Lighting,2018,1500.0,1319999.99,0.11363636449724518
41,Misc.,2018,6815.0,1319999.99,0.5162878826991507
41,Misc. CDOT,2018,25000.0,1319999.99,1.89393940828742
41,Parks,2018,277000.0,1319999.99,20.98484864382461
41,Pedestrian Infrastructure,2018,600.0,1319999.99,0.04545454579889808
41,Sidewalk Repair,2018,93074.6,1319999.99,7.051106114023533
41,Street Redesign,2018,249.74,1319999.99,0.01891969711302801
41,Street Resurfacing,2018,915060.65,1319999.99,69.32277704032407
41,Alleys,2019,5553.01,1319999.99,0.420682578944565
41,Misc.,2019,43500.0,1319999.99,3.29545457042011
41,Pedestrian Infrastructure,2019,950.0,1319999.99,0.07196969751492195
41,Sidewalk Repair,2019,14569.2,1319999.99,1.1037272810888432
41,Street Resurfacing,2019,1255427.78,1319999.99,95.10816587203156
41,Alleys,2020,1387.26,1319999.9900000002,0.10509545534163221
41,Misc.,2020,14100.0,1319999.9900000002,1.0681818262741045
41,Misc. CDOT,2020,20000.0,1319999.9900000002,1.5151515266299356
41,Sidewalk Repair,2020,106062.63,1319999.9900000002,8.0350477881443
41,Street Redesign,2020,4050.0,1319999.9900000002,0.30681818414256196
41,Street Resurfacing,2020,1174400.1,1319999.9900000002,88.96970521946746
41,Alleys,2021,2100.0,1499999.99,0.14000000093333334
41,Misc.,2021,10868.39,1499999.99,0.7245593381637289
41,Misc. CDOT,2021,59704.92,1499999.99,3.98032802653552
41,Pedestrian Infrastructure,2021,19662.05,1499999.99,1.3108033420720222
41,Street Resurfacing,2021,1407664.63,1499999.99,93.84430929229539
41,Lighting,2023,500.0,1482662.33,0.0337231202198278
41,Misc.,2023,4880.0,1482662.33,0.3291376533455193
41,Misc. CDOT,2023,11178.06,1482662.33,0.7539181224088966
41,Street Resurfacing,2023,1466104.27,1482662.33,98.88322110402575
41,Misc.,2014,4000.0,1319999.0,0.30303053259888835
41,Street Redesign,2014,21000.0,1319999.0,1.5909102961441637
41,Street Resurfacing,2014,1294999.0,1319999.0,98.10605917125694
41,Misc.,2022,74623.0,1496683.05,4.985891969578997
41,Misc. CDOT,2022,660.0,1496683.05,0.04409751283012125
41,Pedestrian Infrastructure,2022,350.0,1496683.05,0.023385044682640056
41,Street Resurfacing,2022,1421050.05,1496683.05,94.94662547290824
42,Alleys,2012,31770.0,1319832.0,2.4071245431236705
42,Lighting,2012,128900.0,1319832.0,9.766394510816529
42,Misc.,2012,29479.0,1319832.0,2.233541844719631
42,Pedestrian Infrastructure,2012,32040.0,1319832.0,2.4275816922153726
42,Sidewalk Repair,2012,205022.0,1319832.0,15.533946744737209
42,Street Redesign,2012,55900.0,1319832.0,4.235387534171016
42,Street Resurfacing,2012,836721.0,1319832.0,63.39602313021657
42,Alleys,2013,700.0,1319389.0,0.053054861000053806
42,Lighting,2013,56600.0,1319389.0,4.289864475147208
42,Misc.,2013,249490.0,1319389.0,18.909510387004893
42,Pedestrian Infrastructure,2013,39810.0,1319389.0,3.0173057377316317
42,Sidewalk Repair,2013,196527.0,1319389.0,14.89530381108225
42,Street Redesign,2013,1850.0,1319389.0,0.14021641835728507
42,Street Resurfacing,2013,774412.0,1319389.0,58.69474430967667
42,Alleys,2015,41120.0,1304120.0,3.1530840720179123
42,Lighting,2015,113650.0,1304120.0,8.714688832316044
42,Misc.,2015,50107.0,1304120.0,3.842207772290893
42,Misc. CDOT,2015,18025.0,1304120.0,1.3821580836119376
42,Pedestrian Infrastructure,2015,73024.0,1304120.0,5.5994847099960126
42,Sidewalk Repair,2015,114088.0,1304120.0,8.748274698647364
42,Street Redesign,2015,53150.0,1304120.0,4.075545195227433
42,Street Resurfacing,2015,840956.0,1304120.0,64.4845566358924
42,Alleys,2016,9182.0,1318177.0,0.6965680633177487
42,Lighting,2016,587645.0,1318177.0,44.58012846529715
42,Misc.,2016,103475.0,1318177.0,7.84985627878502
42,Pedestrian Infrastructure,2016,201941.0,1318177.0,15.319718065176376
42,Sidewalk Repair,2016,58914.0,1318177.0,4.469354267294908
42,Street Redesign,2016,1400.0,1318177.0,0.10620728475766153
42,Street Resurfacing,2016,270120.0,1318177.0,20.491936970528236
42,Viaducts,2016,85500.0,1318177.0,6.4862306048429
42,Alleys,2017,32910.47,1314999.34,2.502698594510321
42,Lighting,2017,130025.0,1314999.34,9.887837662336771
42,Misc.,2017,25000.0,1314999.34,1.9011416385958033
42,Misc. CDOT,2017,192961.22999999998,1314999.34,14.673865159506466
42,Pedestrian Infrastructure,2017,128025.9,1314999.34,9.735814772348098
42,Police Cameras,2017,54022.0,1314999.34,4.1081389440089
42,Sidewalk Repair,2017,64599.17,1314999.34,4.9124868762291545
42,Street Redesign,2017,19000.0,1314999.34,1.4448676453328104
42,Street Resurfacing,2017,668455.5700000001,1314999.34,50.83314870713167
42,Alleys,2018,26819.53,1319999.99,2.031782591149868
42,Lighting,2018,85069.13,1319999.99,6.444631109429023
42,Misc.,2018,108357.0,1319999.99,8.208863698551998
42,Misc. CDOT,2018,113599.2,1319999.99,8.60600006519697
42,Parks,2018,128044.0,1319999.99,9.700303103790176
42,Pedestrian Infrastructure,2018,221534.19,1319999.99,16.782893308961313
42,Police Cameras,2018,162066.0,1319999.99,12.27772736574036
42,Street Redesign,2018,32050.0,1319999.99,2.428030321424472
42,Street Resurfacing,2018,379170.94,1319999.99,28.725071429735387
42,Viaducts,2018,63290.0,1319999.99,4.7946970060204315
42,Alleys,2019,62518.35999999999,1319999.99,4.736239429819995
42,Lighting,2019,240830.22,1319999.99,18.244713774581165
42,Misc.,2019,221202.2,1319999.99,16.757742551195022
42,Misc. CDOT,2019,200660.0,1319999.99,15.201515266678145
42,Pedestrian Infrastructure,2019,136931.11,1319999.99,10.373569017981582
42,Police Cameras,2019,74328.0,1319999.99,5.630909133567494
42,Sidewalk Repair,2019,98079.27,1319999.99,7.430247783562484
